id_team_h,id_team_v,pts_h,pts_v,w_h,w_v
3,21,102,111,0,1
17,3,103,120,0,1
8,5,108,114,0,1
14,10,105,119,0,1
10,23,88,97,0,1
26,1,110,112,0,1
15,20,94,91,1,0
22,1,114,123,0,1
20,3,94,81,1,0
2,16,114,97,1,0
1,28,114,118,0,1
5,1,96,92,1,0
18,16,101,99,1,0
2,28,47,38,1,0
11,14,137,121,1,0
16,29,109,106,1,0
12,23,95,88,1,0
3,13,88,102,0,1
5,10,86,96,0,1
2,9,109,94,1,0
14,5,127,74,1,0
28,19,90,76,1,0
16,18,106,104,1,0
20,3,95,86,1,0
28,25,93,78,1,0
20,9,128,114,1,0
14,21,98,108,0,1
5,18,96,95,1,0
7,14,105,103,1,0
23,2,101,89,1,0
28,11,111,95,1,0
28,15,102,88,1,0
7,2,127,98,1,0
22,20,114,116,0,1
3,30,100,99,1,0
15,28,90,99,0,1
21,20,109,86,1,0
14,18,99,104,0,1
2,13,102,96,1,0
1,3,130,135,0,1
6,5,114,96,1,0
16,13,112,115,0,1
16,13,118,112,1,0
5,18,102,100,1,0
29,24,104,105,0,1
3,16,91,101,0,1
10,23,78,106,0,1
3,5,85,120,0,1
21,16,117,90,1,0
29,3,109,105,1,0
1,29,95,106,0,1
1,3,102,94,1,0
28,3,96,103,0,1
9,3,110,95,1,0
14,25,112,80,1,0
18,1,103,95,1,0
13,2,102,116,0,1
28,18,106,94,1,0
2,1,129,120,1,0
14,9,106,96,1,0
1,21,77,92,0,1
16,2,100,103,0,1
21,9,107,110,0,1
5,9,110,86,1,0
28,16,82,89,0,1
26,7,101,103,0,1
6,18,110,106,1,0
11,14,109,102,1,0
28,21,105,118,0,1
16,18,87,73,1,0
22,12,110,118,0,1
3,9,115,122,0,1
18,21,102,100,1,0
29,12,107,120,0,1
3,30,80,86,0,1
13,3,86,95,0,1
22,28,111,123,0,1
29,21,120,114,1,0
21,30,122,105,1,0
22,14,106,103,1,0
3,16,113,111,1,0
28,3,135,140,0,1
19,10,89,90,0,1
16,6,117,115,1,0
26,14,88,91,0,1
21,14,99,86,1,0
20,21,136,130,1,0
2,16,135,106,1,0
30,23,102,132,0,1
10,20,104,97,1,0
5,26,97,73,1,0
10,14,118,106,1,0
14,27,111,102,1,0
2,15,83,95,0,1
17,28,95,87,1,0
26,8,115,99,1,0
22,13,102,93,1,0
3,13,93,104,0,1
20,15,106,116,0,1
1,30,87,76,1,0
24,21,101,90,1,0
23,10,93,84,1,0
20,5,114,112,1,0
9,28,93,85,1,0
3,19,88,72,1,0
21,9,110,101,1,0
11,10,107,100,1,0
22,20,123,102,1,0
13,9,101,106,0,1
19,5,89,96,0,1
19,26,103,94,1,0
20,7,108,103,1,0
6,11,130,123,1,0
25,13,119,122,0,1
5,17,112,94,1,0
7,22,113,99,1,0
26,20,98,84,1,0
7,17,98,89,1,0
1,21,84,100,0,1
5,18,108,95,1,0
11,8,113,115,0,1
7,6,123,124,0,1
20,22,122,114,1,0
6,3,88,95,0,1
29,15,103,89,1,0
18,3,118,115,1,0
21,4,125,124,1,0
13,3,112,100,1,0
12,30,94,93,1,0
20,2,97,87,1,0
29,26,86,75,1,0
30,8,102,100,1,0
3,2,100,105,0,1
2,18,121,105,1,0
5,11,104,91,1,0
18,13,102,106,0,1
7,5,95,86,1,0
7,1,125,116,1,0
16,10,94,103,0,1
24,22,110,94,1,0
5,18,105,97,1,0
25,13,106,87,1,0
29,16,102,117,0,1
28,22,107,115,0,1
7,26,114,105,1,0
13,18,117,98,1,0
1,29,119,101,1,0
1,20,114,118,0,1
24,21,120,111,1,0
5,29,97,99,0,1
11,7,100,93,1,0
1,18,89,86,1,0
29,19,88,81,1,0
1,22,118,95,1,0
21,25,106,114,0,1
16,21,110,118,0,1
25,8,102,114,0,1
19,13,91,98,0,1
9,2,72,77,0,1
10,22,122,110,1,0
2,29,143,105,1,0
22,5,97,112,0,1
27,20,120,109,1,0
8,7,112,97,1,0
11,1,108,102,1,0
15,5,90,92,0,1
26,11,94,102,0,1
22,2,112,115,0,1
17,21,105,112,0,1
19,2,110,97,1,0
29,16,115,106,1,0
25,18,92,83,1,0
5,9,114,105,1,0
17,12,86,76,1,0
5,28,78,64,1,0
18,14,111,88,1,0
6,10,114,110,1,0
3,4,109,116,0,1
18,17,98,79,1,0
13,8,109,113,0,1
18,3,92,96,0,1
8,16,104,119,0,1
4,11,128,115,1,0
21,14,113,105,1,0
9,15,108,98,1,0
17,20,105,99,1,0
1,21,94,87,1,0
27,7,102,103,0,1
5,29,97,93,1,0
17,24,98,89,1,0
22,28,107,110,0,1
12,30,114,93,1,0
21,26,99,85,1,0
29,3,97,93,1,0
25,1,111,114,0,1
8,12,129,130,0,1
24,10,118,112,1,0
5,26,95,120,0,1
2,9,100,96,1,0
11,29,107,110,0,1
21,8,105,115,0,1
28,18,123,108,1,0
11,16,110,117,0,1
5,2,94,80,1,0
18,25,111,104,1,0
11,9,118,129,0,1
2,9,119,102,1,0
25,5,134,129,1,0
11,14,113,89,1,0
29,18,91,99,0,1
16,21,113,103,1,0
27,6,90,84,1,0
27,23,83,93,0,1
29,21,99,90,1,0
2,22,100,104,0,1
4,20,100,121,0,1
1,22,107,99,1,0
26,11,104,78,1,0
18,22,105,87,1,0
1,7,100,93,1,0
16,5,110,98,1,0
30,19,100,92,1,0
2,29,114,99,1,0
8,11,97,130,0,1
28,19,98,107,0,1
29,3,117,91,1,0
16,28,86,85,1,0
28,20,127,105,1,0
22,29,112,102,1,0
29,16,94,98,0,1
1,2,94,98,0,1
3,13,119,113,1,0
16,2,114,79,1,0
6,17,100,102,0,1
17,10,108,96,1,0
30,12,93,102,0,1
1,12,97,106,0,1
11,9,107,89,1,0
9,8,86,81,1,0
25,13,99,104,0,1
2,23,96,115,0,1
26,4,129,118,1,0
5,29,109,89,1,0
20,16,113,107,1,0
21,3,101,113,0,1
16,28,84,89,0,1
1,14,125,122,1,0
21,11,96,86,1,0
1,28,119,102,1,0
11,23,96,103,0,1
18,2,91,86,1,0
29,11,98,111,0,1
17,13,83,85,0,1
14,16,92,97,0,1
17,5,112,116,0,1
22,19,107,106,1,0
8,20,92,98,0,1
29,13,112,105,1,0
6,22,109,85,1,0
7,13,97,102,0,1
1,16,121,104,1,0
30,16,109,88,1,0
2,16,122,105,1,0
5,1,99,79,1,0
19,7,77,94,0,1
28,16,110,119,0,1
22,6,93,86,1,0
10,2,98,104,0,1
22,20,106,103,1,0
16,13,118,110,1,0
6,14,121,114,1,0
17,30,89,77,1,0
23,15,130,101,1,0
12,5,109,81,1,0
2,5,106,91,1,0
29,15,111,95,1,0
13,18,104,92,1,0
12,28,103,93,1,0
20,22,95,92,1,0
1,23,101,115,0,1
4,19,135,98,1,0
12,13,101,89,1,0
17,2,108,101,1,0
21,13,95,89,1,0
6,21,135,115,1,0
22,14,80,84,0,1
12,17,107,116,0,1
28,19,90,87,1,0
16,7,115,119,0,1
21,5,92,90,1,0
1,9,104,96,1,0
6,9,98,106,0,1
13,17,124,102,1,0
18,19,99,90,1,0
26,2,122,105,1,0
12,3,98,95,1,0
1,30,113,90,1,0
18,8,123,131,0,1
2,11,112,118,0,1
16,28,93,97,0,1
28,1,92,99,0,1
20,16,120,108,1,0
10,22,109,101,1,0
16,2,110,100,1,0
28,20,108,94,1,0
16,21,89,92,0,1
26,11,89,97,0,1
28,22,130,113,1,0
23,22,79,85,0,1
24,27,128,122,1,0
24,28,114,98,1,0
16,9,114,130,0,1
16,20,99,113,0,1
18,17,118,86,1,0
22,8,97,87,1,0
24,2,95,101,0,1
2,21,103,98,1,0
20,13,94,109,0,1
12,26,107,104,1,0
20,16,97,128,0,1
2,20,116,119,0,1
9,1,123,104,1,0
21,3,110,111,0,1
2,13,106,96,1,0
21,13,95,105,0,1
3,9,102,110,0,1
11,16,113,95,1,0
18,21,117,112,1,0
17,18,89,96,0,1
14,6,103,107,0,1
5,2,105,99,1,0
18,5,109,94,1,0
9,2,110,98,1,0
25,16,118,108,1,0
22,8,100,105,0,1
29,12,109,99,1,0
11,21,91,79,1,0
26,12,101,89,1,0
29,25,98,108,0,1
13,19,110,105,1,0
20,9,109,75,1,0
29,18,119,73,1,0
16,13,77,89,0,1
26,30,83,80,1,0
26,22,110,95,1,0
21,2,100,102,0,1
2,19,92,79,1,0
1,30,93,84,1,0
9,11,132,136,0,1
8,17,110,85,1,0
10,29,85,91,0,1
4,14,102,120,0,1
29,16,129,112,1,0
28,2,95,75,1,0
2,29,129,104,1,0
28,5,114,110,1,0
2,20,111,116,0,1
22,2,108,101,1,0
2,18,95,85,1,0
3,16,113,106,1,0
11,9,116,95,1,0
7,29,109,121,0,1
6,5,101,117,0,1
28,19,120,115,1,0
20,22,88,86,1,0
1,12,110,104,1,0
7,13,99,97,1,0
2,16,119,116,1,0
3,5,114,84,1,0
12,28,134,129,1,0
23,22,101,85,1,0
3,11,103,113,0,1
11,24,101,116,0,1
29,13,108,102,1,0
14,23,107,83,1,0
15,3,97,99,0,1
2,12,105,98,1,0
8,20,117,107,1,0
16,3,108,90,1,0
21,16,107,105,1,0
13,2,97,98,0,1
1,12,99,86,1,0
11,13,125,115,1,0
26,19,95,91,1,0
13,18,122,105,1,0
1,22,104,103,1,0
28,16,117,101,1,0
10,3,102,80,1,0
3,30,94,96,0,1
14,4,107,120,0,1
1,6,81,91,0,1
2,20,115,103,1,0
22,6,94,89,1,0
9,6,107,76,1,0
9,3,117,113,1,0
13,1,103,117,0,1
8,18,104,96,1,0
11,16,103,96,1,0
17,14,136,125,1,0
26,22,92,82,1,0
5,7,85,99,0,1
10,17,103,101,1,0
10,20,88,95,0,1
13,25,90,97,0,1
1,12,97,100,0,1
17,29,117,103,1,0
27,12,82,107,0,1
1,12,82,77,1,0
29,12,91,93,0,1
29,17,104,94,1,0
17,10,94,113,0,1
18,5,87,92,0,1
21,10,106,99,1,0
8,17,76,91,0,1
28,3,106,95,1,0
27,9,111,127,0,1
30,13,111,110,1,0
1,16,120,106,1,0
9,11,79,84,0,1
2,22,110,89,1,0
29,9,106,102,1,0
11,21,108,109,0,1
5,7,107,125,0,1
23,14,104,86,1,0
2,22,126,120,1,0
21,20,117,103,1,0
28,17,99,103,0,1
27,13,89,86,1,0
21,10,94,81,1,0
4,18,116,118,0,1
3,16,98,101,0,1
2,28,98,99,0,1
3,9,99,91,1,0
9,27,111,96,1,0
20,6,108,111,0,1
5,13,90,77,1,0
18,2,89,92,0,1
18,29,111,101,1,0
15,5,133,118,1,0
14,16,102,82,1,0
20,9,118,110,1,0
27,9,113,93,1,0
2,16,109,97,1,0
6,12,98,96,1,0
17,2,121,98,1,0
25,10,98,102,0,1
11,13,105,118,0,1
22,23,103,83,1,0
13,3,87,93,0,1
3,20,99,114,0,1
13,21,107,109,0,1
11,16,87,90,0,1
22,11,104,122,0,1
19,21,100,109,0,1
28,13,91,97,0,1
9,8,110,115,0,1
26,8,109,104,1,0
18,11,92,97,0,1
3,2,102,113,0,1
13,26,115,118,0,1
19,1,72,104,0,1
22,11,89,104,0,1
8,9,123,110,1,0
11,24,100,107,0,1
15,25,95,103,0,1
29,18,132,99,1,0
5,19,82,110,0,1
5,29,116,96,1,0
21,6,118,92,1,0
21,2,115,116,0,1
9,6,106,96,1,0
6,21,91,99,0,1
21,23,111,116,0,1
23,25,73,70,1,0
29,22,107,110,0,1
18,5,94,83,1,0
16,29,87,98,0,1
21,25,97,84,1,0
14,23,86,81,1,0
29,21,111,123,0,1
19,26,89,91,0,1
29,2,127,121,1,0
13,20,114,116,0,1
18,28,123,111,1,0
13,9,80,97,0,1
18,28,112,114,0,1
29,3,105,96,1,0
4,6,114,112,1,0
25,21,90,91,0,1
6,9,131,96,1,0
6,8,109,111,0,1
22,10,99,97,1,0
20,11,118,106,1,0
11,24,101,108,0,1
26,25,104,123,0,1
27,2,119,128,0,1
1,29,111,101,1,0
25,1,111,98,1,0
16,23,84,94,0,1
28,10,125,118,1,0
25,29,93,115,0,1
12,6,96,98,0,1
19,15,123,110,1,0
13,17,90,93,0,1
26,6,101,79,1,0
10,11,92,106,0,1
11,29,140,128,1,0
8,9,116,104,1,0
24,27,109,100,1,0
25,12,112,104,1,0
5,13,114,100,1,0
18,12,108,122,0,1
18,9,106,121,0,1
3,25,105,120,0,1
25,1,79,87,0,1
29,21,106,91,1,0
27,13,97,102,0,1
22,7,87,84,1,0
20,8,109,124,0,1
3,29,97,104,0,1
29,2,99,104,0,1
3,12,102,90,1,0
8,1,86,106,0,1
20,6,123,103,1,0
20,7,127,115,1,0
13,29,120,112,1,0
28,2,112,95,1,0
11,8,115,113,1,0
24,7,119,94,1,0
27,17,99,86,1,0
15,9,120,108,1,0
8,4,111,95,1,0
3,21,112,94,1,0
7,3,90,89,1,0
16,14,107,120,0,1
16,25,112,118,0,1
13,2,95,86,1,0
7,1,121,125,0,1
15,28,111,120,0,1
5,22,126,108,1,0
2,15,91,84,1,0
7,22,118,98,1,0
6,23,91,96,0,1
8,11,84,96,0,1
7,21,104,110,0,1
20,1,117,104,1,0
3,1,118,111,1,0
16,29,90,101,0,1
10,1,74,103,0,1
21,13,104,109,0,1
10,20,108,95,1,0
9,10,106,122,0,1
5,28,100,114,0,1
13,16,79,86,0,1
22,2,118,96,1,0
24,9,122,104,1,0
7,6,116,114,1,0
27,5,104,108,0,1
16,25,95,85,1,0
21,20,130,117,1,0
20,13,92,87,1,0
22,5,98,80,1,0
21,20,114,115,0,1
20,10,96,98,0,1
29,2,128,105,1,0
3,13,104,87,1,0
16,5,119,97,1,0
11,20,133,123,1,0
5,19,84,95,0,1
6,19,122,102,1,0
29,30,114,91,1,0
22,17,120,115,1,0
5,19,121,76,1,0
28,18,103,90,1,0
3,21,91,105,0,1
2,29,92,110,0,1
3,16,112,98,1,0
26,14,116,108,1,0
6,5,88,123,0,1
29,13,96,119,0,1
2,6,102,106,0,1
2,29,115,114,1,0
30,12,92,82,1,0
25,21,96,102,0,1
24,11,104,108,0,1
3,15,106,108,0,1
29,25,118,74,1,0
13,18,90,92,0,1
21,9,117,124,0,1
11,18,105,100,1,0
25,4,122,118,1,0
24,6,104,89,1,0
7,27,111,102,1,0
2,29,92,90,1,0
20,16,99,116,0,1
2,17,109,92,1,0
15,4,139,111,1,0
24,26,111,85,1,0
28,3,100,92,1,0
13,14,98,84,1,0
16,21,86,92,0,1
7,10,120,104,1,0
20,17,96,89,1,0
9,29,72,93,0,1
6,16,105,103,1,0
29,20,112,101,1,0
29,12,93,99,0,1
28,17,110,108,1,0
2,18,125,106,1,0
28,5,101,93,1,0
30,24,103,110,0,1
21,5,122,107,1,0
28,13,136,107,1,0
16,11,114,93,1,0
6,2,97,101,0,1
10,9,130,126,1,0
30,22,93,97,0,1
19,25,98,108,0,1
17,19,98,88,1,0
25,18,106,99,1,0
18,3,98,76,1,0
7,18,102,100,1,0
26,5,113,86,1,0
7,3,101,110,0,1
9,11,102,120,0,1
2,26,86,96,0,1
16,17,106,94,1,0
3,13,93,99,0,1
13,21,93,88,1,0
13,12,76,84,0,1
7,10,100,102,0,1
13,16,102,100,1,0
1,19,83,117,0,1
11,19,93,84,1,0
14,27,90,94,0,1
28,1,104,99,1,0
2,5,117,92,1,0
10,14,124,107,1,0
22,30,109,92,1,0
8,11,101,127,0,1
7,9,117,110,1,0
16,29,129,125,1,0
21,30,127,90,1,0
13,2,93,112,0,1
7,27,115,98,1,0
16,13,101,83,1,0
27,23,96,86,1,0
5,6,97,113,0,1
16,17,89,94,0,1
28,30,105,122,0,1
8,2,91,100,0,1
13,16,119,114,1,0
13,29,116,95,1,0
7,3,147,127,1,0
29,11,128,127,1,0
4,26,104,114,0,1
21,6,91,96,0,1
9,16,107,103,1,0
26,20,99,93,1,0
12,8,88,78,1,0
16,19,100,96,1,0
8,10,111,92,1,0
5,3,108,92,1,0
14,20,109,123,0,1
1,23,112,120,0,1
12,2,96,107,0,1
2,3,92,101,0,1
16,30,97,111,0,1
12,17,104,107,0,1
1,2,146,125,1,0
3,18,80,77,1,0
8,26,87,88,0,1
25,6,116,107,1,0
30,27,88,96,0,1
1,20,106,115,0,1
29,13,101,95,1,0
10,11,108,112,0,1
21,29,96,101,0,1
12,8,104,93,1,0
27,12,101,94,1,0
2,28,108,115,0,1
25,13,92,105,0,1
2,17,91,83,1,0
10,18,104,97,1,0
15,1,91,82,1,0
18,28,90,86,1,0
16,17,99,96,1,0
22,18,93,115,0,1
25,18,99,109,0,1
16,2,86,96,0,1
12,3,114,107,1,0
12,16,110,87,1,0
21,6,107,77,1,0
18,10,106,88,1,0
20,7,109,124,0,1
30,29,97,86,1,0
20,13,97,110,0,1
23,27,83,81,1,0
2,8,109,95,1,0
22,7,126,116,1,0
13,17,115,103,1,0
16,20,112,96,1,0
5,16,131,116,1,0
23,27,112,106,1,0
2,29,130,111,1,0
3,5,91,109,0,1
14,9,92,75,1,0
28,13,102,113,0,1
12,13,97,79,1,0
5,12,99,92,1,0
11,9,95,104,0,1
4,20,114,132,0,1
29,21,112,123,0,1
2,7,119,113,1,0
19,30,95,100,0,1
6,22,88,93,0,1
8,6,111,87,1,0
7,14,77,85,0,1
8,28,101,103,0,1
7,16,100,95,1,0
6,3,93,89,1,0
17,20,104,110,0,1
19,2,125,124,1,0
5,2,90,79,1,0
28,1,108,101,1,0
16,12,132,123,1,0
2,29,114,93,1,0
2,13,97,106,0,1
9,11,93,96,0,1
7,19,78,79,0,1
4,27,109,99,1,0
21,22,116,99,1,0
28,29,110,96,1,0
12,25,123,116,1,0
14,11,99,122,0,1
13,2,108,112,0,1
25,6,77,71,1,0
18,6,110,96,1,0
16,26,116,137,0,1
6,18,102,80,1,0
14,19,108,103,1,0
23,9,86,80,1,0
29,15,115,106,1,0
19,24,117,119,0,1
20,11,102,95,1,0
13,30,93,88,1,0
5,9,129,76,1,0
8,25,112,103,1,0
9,27,113,101,1,0
25,19,106,90,1,0
20,11,123,106,1,0
20,11,92,86,1,0
1,7,92,86,1,0
8,19,117,105,1,0
11,29,111,85,1,0
17,25,112,72,1,0
8,4,120,126,0,1
1,28,94,82,1,0
28,16,123,103,1,0
29,28,137,106,1,0
1,16,103,96,1,0
2,16,121,103,1,0
8,21,111,104,1,0
18,9,141,134,1,0
3,5,112,105,1,0
10,17,114,86,1,0
24,17,97,89,1,0
21,29,119,102,1,0
23,10,115,90,1,0
27,12,118,111,1,0
5,6,98,103,0,1
1,17,103,99,1,0
6,9,107,95,1,0
10,14,100,107,0,1
5,11,109,112,0,1
14,8,107,116,0,1
11,16,124,114,1,0
13,17,108,98,1,0
2,28,98,91,1,0
17,28,109,103,1,0
3,2,91,73,1,0
2,6,110,102,1,0
1,6,93,72,1,0
27,23,111,104,1,0
19,21,104,114,0,1
22,7,114,106,1,0
2,29,104,90,1,0
12,27,120,101,1,0
5,10,114,110,1,0
10,22,99,89,1,0
14,17,96,97,0,1
20,30,105,95,1,0
21,11,105,103,1,0
16,17,113,106,1,0
28,25,120,112,1,0
10,11,100,115,0,1
28,25,102,103,0,1
28,16,63,68,0,1
13,2,114,110,1,0
8,24,120,117,1,0
20,4,103,122,0,1
7,3,96,91,1,0
1,5,106,99,1,0
26,9,88,87,1,0
20,10,119,123,0,1
19,13,97,92,1,0
3,30,103,90,1,0
7,28,127,126,1,0
18,5,115,108,1,0
10,13,105,98,1,0
28,21,99,110,0,1
13,5,117,101,1,0
8,26,96,117,0,1
13,21,102,94,1,0
18,19,122,115,1,0
8,19,110,95,1,0
9,8,94,108,0,1
7,22,105,110,0,1
2,13,91,107,0,1
14,21,84,107,0,1
2,3,93,77,1,0
23,10,84,93,0,1
1,22,130,105,1,0
14,22,92,75,1,0
26,16,95,73,1,0
3,8,109,108,1,0
21,22,126,120,1,0
10,14,101,87,1,0
3,5,115,100,1,0
2,16,110,101,1,0
10,28,123,108,1,0
22,1,135,113,1,0
16,29,127,105,1,0
3,28,107,98,1,0
22,8,125,130,0,1
3,2,115,93,1,0
3,5,91,96,0,1
9,2,93,97,0,1
16,5,103,105,0,1
2,16,105,104,1,0
11,16,97,92,1,0
16,5,83,100,0,1
1,13,89,99,0,1
1,25,105,99,1,0
11,28,114,106,1,0
20,28,125,110,1,0
21,10,121,98,1,0
27,14,85,80,1,0
9,10,140,116,1,0
23,11,95,94,1,0
6,2,109,114,0,1
13,25,95,89,1,0
3,29,128,96,1,0
18,2,108,107,1,0
21,25,96,94,1,0
14,8,122,83,1,0
14,23,128,89,1,0
30,13,102,98,1,0
2,3,96,94,1,0
22,8,123,127,0,1
14,28,87,82,1,0
13,18,86,98,0,1
2,1,114,102,1,0
30,10,93,102,0,1
16,2,106,101,1,0
5,2,102,91,1,0
21,17,117,106,1,0
2,1,80,101,0,1
18,16,84,103,0,1
12,18,100,88,1,0
6,8,101,105,0,1
13,4,121,123,0,1
9,10,125,109,1,0
19,16,117,91,1,0
27,8,101,108,0,1
2,12,98,75,1,0
21,9,123,88,1,0
21,9,103,101,1,0
3,21,128,91,1,0
23,4,98,93,1,0
3,30,96,79,1,0
26,14,109,97,1,0
3,18,104,113,0,1
17,9,115,100,1,0
30,27,140,79,1,0
21,7,144,129,1,0
19,22,112,85,1,0
1,16,111,114,0,1
9,22,132,98,1,0
18,10,108,101,1,0
10,3,92,100,0,1
19,30,85,100,0,1
22,5,87,101,0,1
29,21,132,118,1,0
2,13,101,105,0,1
11,2,108,96,1,0
10,29,73,103,0,1
21,29,99,122,0,1
11,20,114,106,1,0
11,12,92,103,0,1
2,17,96,107,0,1
1,9,104,119,0,1
14,5,80,90,0,1
3,2,104,110,0,1
25,5,113,115,0,1
5,2,98,110,0,1
30,16,107,101,1,0
11,14,114,110,1,0
17,29,102,89,1,0
26,7,98,84,1,0
20,11,113,105,1,0
3,5,94,93,1,0
13,21,97,93,1,0
13,2,109,103,1,0
1,13,106,103,1,0
5,28,117,106,1,0
24,8,88,110,0,1
7,23,121,119,1,0
3,1,112,111,1,0
28,16,78,63,1,0
5,3,113,94,1,0
1,12,101,89,1,0
1,18,89,116,0,1
5,6,114,101,1,0
23,11,134,94,1,0
2,1,90,114,0,1
17,1,87,95,0,1
7,21,97,96,1,0
17,21,102,87,1,0
12,30,77,71,1,0
21,20,98,99,0,1
8,19,106,104,1,0
5,14,92,102,0,1
26,7,96,83,1,0
18,17,73,76,0,1
6,7,90,101,0,1
1,2,76,99,0,1
12,23,65,67,0,1
22,9,109,105,1,0
21,6,112,86,1,0
20,16,92,78,1,0
6,9,88,72,1,0
16,19,117,103,1,0
1,28,124,108,1,0
2,7,111,103,1,0
30,17,122,112,1,0
2,28,60,70,0,1
16,1,107,114,0,1
16,12,112,99,1,0
29,28,115,107,1,0
17,11,122,113,1,0
18,2,110,117,0,1
29,30,104,97,1,0
14,18,88,102,0,1
10,26,114,104,1,0
7,6,112,101,1,0
2,28,118,113,1,0
5,18,100,93,1,0
6,25,98,93,1,0
20,11,102,90,1,0
5,11,96,86,1,0
5,16,109,110,0,1
6,7,117,110,1,0
9,5,123,78,1,0
24,3,92,115,0,1
18,9,100,113,0,1
13,30,131,102,1,0
13,2,127,117,1,0
18,20,92,103,0,1
20,21,118,115,1,0
25,5,100,102,0,1
9,23,119,114,1,0
17,1,98,79,1,0
13,12,92,117,0,1
24,30,109,95,1,0
11,2,118,111,1,0
23,26,110,97,1,0
27,9,96,84,1,0
1,28,125,124,1,0
28,14,128,112,1,0
21,8,108,128,0,1
3,9,93,105,0,1
27,25,95,86,1,0
5,28,97,80,1,0
5,18,109,100,1,0
19,17,105,107,0,1
22,14,104,105,0,1
14,30,102,135,0,1
25,5,115,121,0,1
13,26,99,101,0,1
28,15,129,108,1,0
11,12,108,107,1,0
11,14,107,85,1,0
1,16,120,101,1,0
21,29,75,87,0,1
2,5,117,104,1,0
6,8,103,133,0,1
6,2,118,113,1,0
19,1,106,101,1,0
18,30,102,113,0,1
1,2,97,102,0,1
9,13,117,111,1,0
1,4,105,111,0,1
13,2,111,105,1,0
20,3,107,105,1,0
12,25,103,83,1,0
10,11,93,108,0,1
23,29,92,99,0,1
28,2,125,117,1,0
7,2,117,93,1,0
25,28,107,103,1,0
9,23,111,113,0,1
16,2,107,82,1,0
29,1,100,86,1,0
19,2,86,96,0,1
29,28,77,98,0,1
20,7,138,108,1,0
29,21,109,111,0,1
23,13,121,114,1,0
26,29,91,87,1,0
9,27,78,82,0,1
27,24,115,103,1,0
28,2,75,83,0,1
2,26,103,99,1,0
16,13,90,83,1,0
11,5,110,101,1,0
29,2,85,103,0,1
7,9,95,97,0,1
8,25,101,96,1,0
19,20,117,130,0,1
18,6,113,115,0,1
19,16,88,110,0,1
10,19,101,98,1,0
1,22,91,92,0,1
28,20,83,92,0,1
20,29,122,103,1,0
18,16,127,112,1,0
20,12,107,99,1,0
29,5,93,103,0,1
27,9,91,107,0,1
3,9,101,90,1,0
10,14,88,107,0,1
13,22,76,101,0,1
2,13,115,96,1,0
21,4,116,123,0,1
7,13,107,116,0,1
24,5,96,105,0,1
18,30,108,73,1,0
24,23,106,114,0,1
18,16,92,87,1,0
16,22,114,111,1,0
22,21,105,110,0,1
14,1,112,98,1,0
3,18,85,78,1,0
29,7,106,96,1,0
26,21,90,79,1,0
9,21,108,92,1,0
18,5,102,89,1,0
26,5,79,95,0,1
7,10,78,82,0,1
25,24,111,99,1,0
12,20,125,115,1,0
10,7,65,70,0,1
3,28,113,106,1,0
10,20,106,91,1,0
18,19,91,75,1,0
11,14,91,85,1,0
29,17,97,83,1,0
11,20,107,96,1,0
23,30,114,94,1,0
28,21,113,97,1,0
2,27,100,96,1,0
16,12,87,93,0,1
22,10,116,109,1,0
20,28,104,88,1,0
4,7,101,95,1,0
29,20,107,121,0,1
10,23,67,96,0,1
11,9,101,92,1,0
29,18,98,103,0,1
21,17,97,83,1,0
20,7,126,100,1,0
20,3,126,102,1,0
19,25,114,123,0,1
1,5,98,99,0,1
22,9,110,105,1,0
2,12,92,91,1,0
23,21,108,103,1,0
9,2,92,99,0,1
1,26,79,92,0,1
1,14,90,89,1,0
9,3,90,101,0,1
29,28,113,102,1,0
14,5,98,93,1,0
23,6,115,108,1,0
16,19,89,88,1,0
1,16,100,90,1,0
23,20,108,100,1,0
11,9,86,74,1,0
28,26,92,101,0,1
18,9,99,102,0,1
27,14,98,102,0,1
29,2,92,94,0,1
16,29,107,89,1,0
26,9,90,80,1,0
23,24,102,107,0,1
2,16,80,74,1,0
18,16,103,82,1,0
18,3,105,90,1,0
16,6,96,93,1,0
19,10,100,80,1,0
14,19,100,102,0,1
5,21,89,99,0,1
28,17,130,103,1,0
16,20,98,121,0,1
11,6,112,90,1,0
16,20,99,110,0,1
23,21,116,121,0,1
29,7,91,104,0,1
19,28,109,102,1,0
22,21,84,104,0,1
27,10,106,112,0,1
3,28,91,100,0,1
5,16,111,113,0,1
21,9,104,97,1,0
5,20,101,103,0,1
22,12,101,97,1,0
21,11,111,103,1,0
17,5,97,91,1,0
21,20,100,89,1,0
12,16,95,104,0,1
7,1,111,95,1,0
7,3,100,93,1,0
2,19,78,99,0,1
8,20,69,87,0,1
3,17,116,117,0,1
5,20,98,107,0,1
16,17,88,84,1,0
3,6,100,80,1,0
28,29,119,85,1,0
1,20,84,120,0,1
5,19,89,80,1,0
7,9,133,131,1,0
17,30,98,73,1,0
17,16,84,85,0,1
12,6,93,87,1,0
19,2,103,71,1,0
21,20,90,99,0,1
3,28,114,91,1,0
3,20,97,82,1,0
5,1,100,93,1,0
8,27,100,93,1,0
3,16,97,85,1,0
21,29,109,105,1,0
23,10,103,82,1,0
23,12,86,88,0,1
1,3,107,101,1,0
23,20,113,110,1,0
22,28,105,102,1,0
7,5,99,81,1,0
9,21,105,94,1,0
5,1,99,107,0,1
23,29,96,93,1,0
26,8,102,94,1,0
